Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
5943,CA-2017-151092,06/08/2017,13/08/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032.0,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168
5945,CA-2015-104178,25/08/2015,29/08/2015,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1
5946,CA-2015-104178,25/08/2015,29/08/2015,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,25.92
5951,CA-2018-161046,05/03/2018,05/03/2018,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671.0,South,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24
5954,US-2015-105151,30/03/2015,31/03/2015,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5
5956,CA-2015-155796,11/11/2015,15/11/2015,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601.0,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96
5958,CA-2017-127138,12/03/2017,15/03/2017,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109.0,West,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9
5964,CA-2015-140732,11/11/2015,13/11/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92
5968,CA-2017-166912,15/01/2017,17/01/2017,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98
5969,CA-2015-141726,20/07/2015,22/07/2015,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85
5973,CA-2018-115105,06/02/2018,11/02/2018,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024.0,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784
5974,CA-2016-143980,25/12/2016,29/12/2016,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10011.0,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96
5975,CA-2017-135636,08/10/2017,13/10/2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72
5992,US-2018-163300,15/09/2018,21/09/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544
5993,US-2018-163300,15/09/2018,21/09/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752
5999,US-2015-112991,10/12/2015,14/12/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605.0,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352
6004,US-2018-146878,21/09/2018,27/09/2018,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142.0,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294
6005,CA-2018-107244,07/09/2018,11/09/2018,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004.0,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76
6006,CA-2016-100657,02/11/2016,07/11/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764
6007,CA-2018-129581,11/12/2018,18/12/2018,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740.0,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85
6009,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52
6010,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94
6011,CA-2016-135580,30/12/2016,03/01/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56
6014,CA-2017-159016,10/03/2017,11/03/2017,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9
6021,US-2017-156692,13/08/2017,13/08/2017,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065.0,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34
6026,CA-2018-139717,24/08/2018,26/08/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368
6030,US-2017-112970,14/11/2017,15/11/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84
6031,US-2018-152492,06/07/2018,06/07/2018,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142.0,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24
6038,CA-2017-131205,04/09/2017,08/09/2017,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324.0,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94
6042,CA-2018-122364,24/09/2018,29/09/2018,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008.0,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28
6044,CA-2018-145702,19/05/2018,24/05/2018,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918.0,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352
6051,CA-2016-153878,25/04/2016,30/04/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75
6052,CA-2016-153878,25/04/2016,30/04/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4
6056,CA-2017-113551,18/08/2017,20/08/2017,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539.0,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.068
6058,CA-2015-107524,02/03/2015,08/03/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009.0,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36
6059,CA-2015-107524,02/03/2015,08/03/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4
6062,CA-2016-134201,10/04/2016,16/04/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609.0,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67
6066,CA-2016-119942,05/04/2016,07/04/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904
6070,CA-2018-166695,20/05/2018,24/05/2018,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712.0,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2
6071,CA-2018-167542,13/08/2018,20/08/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.544
6073,CA-2016-120901,31/12/2016,04/01/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745.0,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488
6074,CA-2016-120901,31/12/2016,04/01/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745.0,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888
6080,CA-2017-151561,01/09/2017,07/09/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82
6085,US-2017-132577,22/11/2017,27/11/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032
6088,CA-2016-114048,14/12/2016,18/12/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627.0,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22
6093,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52
6095,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4
6097,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991
6101,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66
6105,US-2018-132381,22/08/2018,24/08/2018,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532
6108,CA-2015-120852,20/12/2015,25/12/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44
6109,CA-2017-150007,11/09/2017,16/09/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0
6112,CA-2017-124590,12/11/2017,16/11/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096
6113,CA-2017-124590,12/11/2017,16/11/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752
6119,CA-2018-143378,19/09/2018,25/09/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976
6121,CA-2018-143378,19/09/2018,25/09/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216
6126,CA-2018-145772,03/06/2018,07/06/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96
6129,US-2015-158400,25/10/2015,28/10/2015,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408
6131,CA-2018-162033,26/03/2018,02/04/2018,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464.0,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76
6132,CA-2015-163447,27/12/2015,31/12/2015,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,New York City,New York,10011.0,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214
6135,CA-2017-146766,04/11/2017,04/11/2017,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911.0,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8
6139,CA-2015-131247,30/03/2015,04/04/2015,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666
6142,CA-2018-121083,09/07/2018,15/07/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64
6146,CA-2015-133543,22/12/2015,26/12/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76
6148,CA-2018-105130,21/11/2018,25/11/2018,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736
6150,CA-2018-101322,28/12/2018,31/12/2018,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805.0,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,340.704
6152,CA-2015-111871,18/03/2015,21/03/2015,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33
6153,CA-2018-139437,03/07/2018,08/07/2018,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92
6156,CA-2018-151484,20/04/2018,23/04/2018,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704
6160,CA-2017-161025,03/12/2017,09/12/2017,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68
6168,CA-2016-142433,20/04/2016,25/04/2016,Standard Class,ES-14020,Erica Smith,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,117.456
6171,CA-2017-141523,19/12/2017,24/12/2017,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248
6174,US-2015-106299,02/08/2015,08/08/2015,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2
6176,CA-2016-158421,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04
6179,CA-2016-158421,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,23.92
6180,CA-2016-158421,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96
6181,CA-2016-158421,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,629.95
6183,CA-2016-158421,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",14.6
6188,CA-2016-138954,15/11/2016,17/11/2016,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944
6189,CA-2016-138954,15/11/2016,17/11/2016,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,119.04
6190,CA-2018-157903,04/04/2018,08/04/2018,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Des Plaines,Illinois,60016.0,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,383.84
6193,CA-2018-104927,22/12/2018,26/12/2018,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92
6195,CA-2018-104927,22/12/2018,26/12/2018,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,75.88
6196,CA-2018-113453,21/10/2018,28/10/2018,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,329.988
6197,CA-2018-113453,21/10/2018,28/10/2018,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,71.376
6199,CA-2016-149909,13/11/2016,17/11/2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201.0,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97
6200,CA-2016-149909,13/11/2016,17/11/2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,96.08
6201,CA-2016-146675,16/04/2016,20/04/2016,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201.0,Central,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1439.968
6202,CA-2016-146675,16/04/2016,20/04/2016,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201.0,Central,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,43.56
6204,CA-2017-133669,21/10/2017,27/10/2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.152
6206,CA-2017-133697,20/10/2017,24/10/2017,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016
6211,CA-2018-119809,18/08/2018,25/08/2018,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02
6212,CA-2018-119809,18/08/2018,25/08/2018,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103.0,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",65.94
6214,CA-2018-149944,12/11/2018,16/11/2018,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,98632.0,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12
6216,CA-2016-161711,28/11/2016,03/12/2016,Standard Class,MC-17425,Mark Cousins,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16
6218,US-2016-129553,27/07/2016,02/08/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Louisville,Kentucky,40214.0,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97
6226,CA-2016-133445,05/10/2016,09/10/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206.0,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294
6227,CA-2016-133445,05/10/2016,09/10/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206.0,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168
6228,CA-2015-148782,02/11/2015,07/11/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061.0,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776
6232,US-2018-142188,11/09/2018,11/09/2018,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105.0,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.568
6235,US-2018-142188,11/09/2018,11/09/2018,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96
6238,US-2017-155180,22/01/2017,29/01/2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336
6240,CA-2016-134075,12/12/2016,16/12/2016,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38
6241,US-2017-131912,29/10/2017,01/11/2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744
6245,CA-2016-112305,20/11/2016,25/11/2016,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,119.04
6248,CA-2018-121580,29/05/2018,04/06/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,43.41
6250,CA-2018-121580,29/05/2018,04/06/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16
6253,CA-2015-165806,07/04/2015,07/04/2015,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062.0,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32
6254,CA-2015-165806,07/04/2015,07/04/2015,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062.0,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97
6259,CA-2016-133536,28/03/2016,30/03/2016,Second Class,JH-15820,John Huston,Consumer,United States,New York City,New York,10009.0,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92
6260,CA-2016-150441,13/08/2016,17/08/2016,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Richmond,Indiana,47374.0,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36
6264,CA-2018-160724,05/05/2018,10/05/2018,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
6265,US-2017-115952,06/10/2017,06/10/2017,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85
6267,CA-2015-146731,03/11/2015,08/11/2015,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856
6271,CA-2018-102379,02/12/2018,06/12/2018,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056
6272,CA-2018-102379,02/12/2018,06/12/2018,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9
6274,US-2017-139087,17/07/2017,22/07/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42
6298,CA-2015-141313,28/12/2015,01/01/2016,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76
6310,CA-2017-163328,04/11/2017,06/11/2017,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184
6313,CA-2018-120019,16/02/2018,21/02/2018,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824.0,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51
